,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
27,Agate-Blade Assassin,B,"UB,BR,WB,BG",0.5466231594593339,0.5608862021286858,0.5489388337360622,,0.5251845419018671,0.5617716477356542,,,0.5548733395118938,0.5181311810844607,,,
28,"Wick, the Whorled Mind",B,"UB,BR,WB,BG",0.5258585634542161,0.5178571428571429,0.547938144329897,,0.5600971266693646,0.5071574642126789,,,0.5566944266495836,0.5499362515937102,,,
29,Stargaze,B,"UB,BR,WB,BG",0.5369972158717943,0.5188473293552612,0.5469219006626267,,0.5258783528522856,0.5371900826446281,,,0.5481863442389758,0.5588193956430078,,,
30,Thornplate Intimidator,B,"UB,BR,WB,BG",0.5347421294299703,0.5230939576083518,0.545605411309974,,0.5422468727873495,0.5521631132270751,,,0.5424911660777385,0.550284017557449,,,
31,Diresight,B,"UB,BR,WB,BG",0.5360388235677296,0.5229888712241654,0.5437737756377856,,0.5486592347092498,0.5240295748613678,,,0.5479638371069686,0.5470368835474513,,,
32,Huskburster Swarm,B,"UB,BR,WB,BG",0.5314915163898019,0.5075810127836686,0.5398112651135358,,0.5346459674365771,0.5216422660725653,,,0.5027595269382391,0.5619069659800972,,,
33,Coiling Rebirth,B,"UB,BR,WB,BG",0.5286169855656261,0.5004245683555052,0.5357447716602646,,0.5168340224453633,0.5158254918733961,,,0.5445134575569358,0.5536529680365296,,,
34,Early Winter,B,"UB,BR,WB,BG",0.5273648285721368,0.5058974908856959,0.5352497721812609,,0.5422778771615981,0.5282220131702728,,,0.5195735913284959,0.5479092648264553,,,
35,Cruelclaw's Heist,B,"UB,BR,WB,BG",0.519197827449342,0.5067365269461078,0.5296558704453441,,0.5290354330708661,0.5115842204132749,,,0.5305359368508517,0.5474060822898033,,,
36,Psychic Whorl,B,"UB,BR,WB,BG",0.5121959162405966,0.5046673286991062,0.5269781343400975,,0.5490808823529412,0.5147058823529411,,,0.5152922957801006,0.5211212001579155,,,
37,Bandit's Talent,B,"UB,BR,WB,BG",0.5252217420968842,0.4918954248366013,0.5244933347783678,,0.5393648251934882,0.5235235235235235,,,0.5240931239848403,0.5261895241903238,,,
38,Starlit Soothsayer,B,"UB,BR,WB,BG",0.5238309834974999,0.4983741870935467,0.5168288617667617,,0.4807467911318553,0.5058510638297873,,,0.5275063051702396,0.4983974358974359,,,
39,Sinister Monolith,B,"UB,BR,WB,BG",0.5199282356414507,0.4848064381850978,0.5130484657298537,,0.4780487804878048,0.5138844557931694,,,0.5249634426571965,0.500796812749004,,,
