,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
27,Rottenmouth Viper,B,"UB,BR,WB,BG",0.5528455284552846,0.5654791771199197,0.5897082018927445,,0.5746031746031746,0.5881962864721485,,,0.5881763527054108,0.6046936909478817,,,
28,Hop to It,W,"WU,WG,WB,WR",0.5678451894450711,0.5817406412888959,0.5894552896001471,0.5611362700699877,,,,0.6036577830868723,0.5834740990990991,,,,0.5594734367653973
29,Thornvault Forager,G,"RG,WG,BG,UG",0.5590350124606773,0.597817527280909,0.5889287793518339,,,,0.548695652173913,0.5687215159510673,,0.606685878962536,0.6028594122319301,,
30,Keen-Eyed Curator,G,"RG,WG,BG,UG",0.556304732146528,0.5793688177107866,0.5889214250854076,,,,0.579185520361991,0.5790907186256024,,0.6061680801850424,0.5909496210432457,,
31,Harvestrite Host,W,"WU,WG,WB,WR",0.5707095042246735,0.6004460966542751,0.5886539982472265,0.5756578947368421,,,,0.5965178780088806,0.5986245244366404,,,,0.5617636766592792
32,Consumed by Greed,B,"UB,BR,WB,BG",0.5627193054036852,0.5584691358024692,0.5875770224607434,,0.5971198156682027,0.5897614083854529,,,0.567364089993872,0.5954728583545378,,,
33,Stormchaser's Talent,U,"WU,UB,UG,UR",0.5463338429834474,0.5749953419042295,0.5867692742163231,0.5525629887054735,0.6105409153952843,,,,,,0.5802898550724638,0.5866805411030177,
34,Rabid Gnaw,R,"BR,RG,UR,WR",0.5576821807110098,0.5781916733940722,0.5848516015280635,,,0.5888398002305033,0.5850399737159129,,,,,0.5896367877374209,0.5859719749167763
35,Valley Rotcaller,B,"UB,BR,WB,BG",0.5580475222418957,0.5885548714233974,0.5848256361922715,,0.5862893583100837,0.5830670926517572,,,0.6001725253396593,0.5829805249788315,,,
36,Feed the Cycle,B,"UB,BR,WB,BG",0.5584516000299304,0.5618435260626289,0.5844635021938572,,0.5904784746372467,0.5793176222300387,,,0.5735425209484757,0.5958881757859241,,,
37,Carrot Cake,W,"WU,WG,WB,WR",0.5666328600405679,0.5740364733714584,0.5839514777385042,0.574230060542248,,,,0.5943938426377172,0.5846709470304976,,,,0.543361581920904
38,Iridescent Vinelasher,B,"UB,BR,WB,BG",0.5544773492885514,0.5827338129496403,0.5836181640625,,0.5595301655098772,0.6108669596484219,,,0.5835824952432727,0.582741553690553,,,
39,Caretaker's Talent,W,"WU,WG,WB,WR",0.5579687597236915,0.5674941112520384,0.5830002262614074,0.5591240875912409,,,,0.5856578779773277,0.5964147286821705,,,,0.5789049919484702
40,Overprotect,G,"RG,WG,BG,UG",0.557130125492778,0.5585036753599839,0.5816546407037659,,,,0.5711325966850829,0.575286475439749,,0.5889372455426084,0.5886287625418061,,
41,"Kitsa, Otterball Elite",U,"WU,UB,UG,UR",0.5425701624815362,0.5933121019108281,0.5804803270311701,0.6034090909090909,0.5914598961338718,,,,,,0.5907643312101911,0.5579674395658609,
42,Mistbreath Elder,G,"RG,WG,BG,UG",0.5490079952620669,0.5933250927070457,0.5802434821279671,,,,0.530560271646859,0.5488515598217346,,0.5678362573099415,0.6069185854357166,,
43,Dour Port-Mage,U,"WU,UB,UG,UR",0.5424873108774316,0.5754879830035852,0.5797101449275363,0.5319573901464714,0.5408782577650839,,,,,,0.6083766953851403,0.5183520599250936,
44,Emberheart Challenger,R,"BR,RG,UR,WR",0.5540437402952865,0.5915492957746479,0.5789783119937287,,,0.5874851720047449,0.5772292993630573,,,,,0.5677673730901922,0.5888517618469016
45,Thundertrap Trainer,U,"WU,UB,UG,UR",0.5437707335053447,0.5578767123287671,0.5789198036006546,0.5622489959839357,0.5838211814795103,,,,,,0.590170762182424,0.5696030451332246,
46,Intrepid Rabbit,W,"WU,WG,WB,WR",0.5639200862244022,0.5690278081891833,0.5786570272287925,0.5569289279771809,,,,0.5903213691721659,0.5752201996476806,,,,0.5694307057338746
47,Brightblade Stoat,W,"WU,WG,WB,WR",0.5583676727178231,0.5995391243362389,0.5783627198284711,0.577517447657029,,,,0.5736270148056305,0.5963944362421323,,,,0.5656575395295025
48,Cache Grab,G,"RG,WG,BG,UG",0.55806795534944,0.5640537798072045,0.577996920530096,,,,0.5394919168591225,0.5318708609271523,,0.5925155925155925,0.5696088037988996,,
49,Ruthless Negotiation,B,"UB,BR,WB,BG",0.5625345158041777,0.5789023927079378,0.5776317333646286,,0.5892659826361484,0.5658759645613032,,,0.5659214926949481,0.5838672768878719,,,
